chain,addr,protocol_name,type,addrChecksum
eth,0x786b582a0bbcac5d192d7e039f49c116ac5f05a8,Uniswap V3,err_cannot_get_abi,0x786B582a0bBCAC5d192D7e039f49C116aC5f05A8
eth,0x31351bf3fba544863fbff44ddc27ba880916a199,Frax,5050_Math,0x31351Bf3fba544863FBff44DDC27bA880916A199
eth,0x2e8135be71230c6b1b4045696d41c09db0414226,PancakeSwap,5050_Math,0x2E8135bE71230c6B1B4045696d41C09Db0414226
eth,0x92762b42a06dcdddc5b7362cfb01e631c4d44b40,Balancer,unclassified,0x92762B42A06dCDDDc5B7362Cfb01E631c4D44B40
eth,0x2f62f2b4c5fcd7570a709dec05d68ea19c82a9ec,Uniswap V3,err_cannot_get_abi,0x2F62f2B4c5fcd7570a709DeC05D68EA19c82A9ec
eth,0xcaa004418eb42cdf00cb057b7c9e28f0ffd840a5,Uniswap,5050_Math,0xcaA004418eB42cdf00cB057b7C9E28f0FfD840a5
eth,0xf6c4e4f339912541d3f8ed99dba64a1372af5e5b,Uniswap,5050_Math,0xf6C4e4f339912541D3f8ED99Dba64a1372AF5E5B
eth,0xf6c4e4f339912541d3f8ed99dba64a1372af5e5b,Uniswap,5050_Math,0xf6C4e4f339912541D3f8ED99Dba64a1372AF5E5B
eth,0xbb5e639a18631e38df1569e1fd2dc81c6d1ce1d4,Uniswap V3,UniswapV3_Math,0xBb5e639A18631E38DF1569e1fd2dC81C6d1Ce1D4
eth,0x8fe4c78061c64fdf4a294e0cfdbb79595432b45a,Uniswap V3,UniswapV3_Math,0x8fe4C78061C64fdF4A294e0CFDBB79595432B45A
eth,0x8fe4c78061c64fdf4a294e0cfdbb79595432b45a,Uniswap V3,UniswapV3_Math,0x8fe4C78061C64fdF4A294e0CFDBB79595432B45A
eth,0x21d158d95c2e150e144c36fc64e3653b8d6c6267,Curve Finance,Curve_V2_Crypo_Math,0x21d158d95C2e150e144c36FC64E3653B8D6c6267
eth,0x3be033b60bc4aa789368954595332fab143987ec,Uniswap V3,err_cannot_get_abi,0x3BE033b60BC4aA789368954595332FAB143987eC
eth,0x19b080fe1ffa0553469d20ca36219f17fcf03859,Curve Finance,Curve_V1_Stable_Math,0x19b080FE1ffA0553469D20Ca36219F17Fcf03859
eth,0x92560c178ce069cc014138ed3c2f5221ba71f58a,Uniswap V3,UniswapV3_Math,0x92560C178cE069CC014138eD3C2F5221Ba71f58a
eth,0x343fd171caf4f0287ae6b87d75a8964dc44516ab,Uniswap,5050_Math,0x343FD171caf4F0287aE6b87D75A8964Dc44516Ab
eth,0x570febdf89c07f256c75686caca215289bb11cfc,Uniswap,5050_Math,0x570fEbDf89C07f256C75686CaCa215289bB11CFc
eth,0x6021444f1706f15465bee85463bcc7d7cc17fc03,TempleDAO,5050_Math,0x6021444f1706f15465bEe85463BCc7d7cC17Fc03
eth,0xa96a65c051bf88b4095ee1f2451c2a9d43f53ae2,Curve Finance,Curve_V1_Stable_Math,0xA96A65c051bF88B4095Ee1f2451C2A9d43F53Ae2
eth,0x7d8311f7e0c1d19c1096e43e8b6c17b67fb6aa2e,Solidly,unclassified,0x7d8311F7E0C1D19C1096E43E8B6C17b67Fb6AA2e
eth,0x5122e01d819e58bb2e22528c0d68d310f0aa6fd7,Balancer,unclassified,0x5122E01D819E58BB2E22528c0D68D310f0AA6FD7
eth,0x5122e01d819e58bb2e22528c0d68d310f0aa6fd7,Balancer,unclassified,0x5122E01D819E58BB2E22528c0D68D310f0AA6FD7
eth,0x058d79a4c6eb5b11d0248993ffa1faa168ddd3c0,Uniswap V3,err_cannot_get_abi,0x058D79a4C6eb5B11d0248993fFA1faa168DDd3C0
eth,0xa29fe6ef9592b5d408cca961d0fb9b1faf497d6d,Uniswap,5050_Math,0xA29fE6ef9592b5d408cca961D0fb9b1fAF497D6D
eth,0x336ef4e633b1117dca08c1a57f4139c62c32c935,Uniswap,5050_Math,0x336ef4e633b1117DCA08C1a57f4139C62c32c935
eth,0x752ebeb79963cf0732e9c0fec72a49fd1defaeac,Curve Finance,Curve_V2_Crypo_Math,0x752eBeb79963cf0732E9c0fec72a49FD1DEfAEAC
eth,0x9ff68f61ca5eb0c6606dc517a9d44001e564bb66,Uniswap,5050_Math,0x9FF68F61cA5EB0c6606dC517a9d44001e564bb66
eth,0x9838eccc42659fa8aa7daf2ad134b53984c9427b,Curve Finance,Curve_V2_Crypo_Math,0x9838eCcC42659FA8AA7daF2aD134b53984c9427b
eth,0x17c1ae82d99379240059940093762c5e4539aba5,PancakeSwap,5050_Math,0x17C1Ae82D99379240059940093762c5e4539aba5
eth,0x350196326aeaa9b98f1903fb5e8fc2686f85318c,Balancer,unclassified,0x350196326AEAA9b98f1903fb5e8fc2686f85318C
eth,0x350196326aeaa9b98f1903fb5e8fc2686f85318c,Balancer,unclassified,0x350196326AEAA9b98f1903fb5e8fc2686f85318C
eth,0x2bac101f9769aeff63c63effb4189152e833649f,Frax,5050_Math,0x2bac101F9769AEfF63c63EFfB4189152e833649F
eth,0xf8d99cf7046dedcb1dc8cfc309aa96946c9b9db2,Uniswap,5050_Math,0xF8D99Cf7046deDCB1dC8CFc309aA96946C9B9db2
eth,0xf8d99cf7046dedcb1dc8cfc309aa96946c9b9db2,Uniswap,5050_Math,0xF8D99Cf7046deDCB1dC8CFc309aA96946C9B9db2
eth,0x919fa96e88d67499339577fa202345436bcdaf79,Uniswap V3,err_cannot_get_abi,0x919Fa96e88d67499339577Fa202345436bcDaf79
eth,0x33d1cf96df77a1b7d5156212b952275087c70612,Uniswap V3,UniswapV3_Math,0x33d1cf96Df77a1b7D5156212b952275087c70612
eth,0x33d1cf96df77a1b7d5156212b952275087c70612,Uniswap V3,UniswapV3_Math,0x33d1cf96Df77a1b7D5156212b952275087c70612
eth,0x33d1cf96df77a1b7d5156212b952275087c70612,Uniswap V3,UniswapV3_Math,0x33d1cf96Df77a1b7D5156212b952275087c70612
eth,0x33d1cf96df77a1b7d5156212b952275087c70612,Uniswap V3,UniswapV3_Math,0x33d1cf96Df77a1b7D5156212b952275087c70612
eth,0xd590931466cdd6d488a25da1e89dd0539723800c,Balancer,unclassified,0xd590931466cdD6d488A25da1E89dD0539723800c
eth,0x01fe650ef2f8e2982295489ae6adc1413bf6011f,Curve Finance,Curve_V1_Stable_Math,0x01FE650EF2f8e2982295489AE6aDc1413bF6011F
eth,0xe9123cbc5d1ea65301d417193c40a72ac8d53501,Curve Finance,Curve_V1_Stable_Math,0xe9123CBC5d1EA65301D417193c40A72Ac8D53501
eth,0xe9123cbc5d1ea65301d417193c40a72ac8d53501,Curve Finance,Curve_V1_Stable_Math,0xe9123CBC5d1EA65301D417193c40A72Ac8D53501
eth,0xe9123cbc5d1ea65301d417193c40a72ac8d53501,Curve Finance,Curve_V1_Stable_Math,0xe9123CBC5d1EA65301D417193c40A72Ac8D53501
eth,0x175124ef3bfd2dffaf80437c2b609ad864402f7c,Uniswap V3,err_cannot_get_abi,0x175124eF3bfD2dffAf80437c2B609aD864402F7c
eth,0xaeaca8c32039a466fb32bde6f566130a1f49d21e,DOOAR,err_cannot_get_abi,0xAeAca8C32039A466FB32Bde6F566130A1f49D21e
eth,0x92ab871abb9d567aa276b2ce58d0203d84e0181e,Uniswap V3,UniswapV3_Math,0x92ab871abB9d567AA276b2CE58d0203d84E0181E
eth,0xd2a9f2b88d6df8830522d624db491445362a2797,Uniswap V3,err_cannot_get_abi,0xd2a9F2B88d6DF8830522D624db491445362a2797
eth,0xd2a9f2b88d6df8830522d624db491445362a2797,Uniswap V3,err_cannot_get_abi,0xd2a9F2B88d6DF8830522D624db491445362a2797
eth,0x84c333e94aea4a51a21f6cf0c7f528c50dc7592c,Curve Finance,Curve_V1_Stable_Math,0x84C333e94AEA4a51a21F6cf0C7F528C50Dc7592C
eth,0x832c6f546bf34a552deb8773216a93bf6801028c,Frax,5050_Math,0x832c6f546Bf34A552DeB8773216a93bf6801028c
eth,0x151ccb92bc1ed5c6d0f9adb5cec4763ceb66ac7f,Uniswap V3,err_cannot_get_abi,0x151CcB92bc1eD5c6D0F9Adb5ceC4763cEb66AC7f
eth,0x959c7d5706ac0b5a29f506a1019ba7f2a1c70c70,Uniswap V3,err_cannot_get_abi,0x959C7D5706AC0B5a29F506a1019Ba7F2a1C70c70
eth,0x4c83a7f819a5c37d64b4c5a2f8238ea082fa1f4e,Uniswap V3,err_cannot_get_abi,0x4c83A7f819A5c37D64B4c5A2f8238Ea082fA1f4e
eth,0xe05e653453f733786f2dabae0ffa1e96cfcc4b25,Uniswap V3,err_cannot_get_abi,0xe05e653453F733786F2DABae0ffa1e96cFcc4b25
eth,0x7924a818013f39cf800f5589ff1f1f0def54f31f,Uniswap,5050_Math,0x7924a818013f39cf800F5589fF1f1f0DEF54F31F
eth,0x930b2c8ff1de619d4d6594da0ba03fdeda09a672,Uniswap V3,err_cannot_get_abi,0x930b2c8Ff1de619d4D6594DA0Ba03fdEDA09a672
eth,0x930b2c8ff1de619d4d6594da0ba03fdeda09a672,Uniswap V3,err_cannot_get_abi,0x930b2c8Ff1de619d4D6594DA0Ba03fdEDA09a672
eth,0x9a834b70c07c81a9fcd6f22e842bf002fbffbe4d,Uniswap V3,err_cannot_get_abi,0x9A834b70C07C81a9fcD6F22E842BF002fBfFbe4D
eth,0x6cca86cc27eb8c7c2d10b0672fe392cfc88e62ff,PancakeSwap,5050_Math,0x6cCA86CC27EB8c7C2d10B0672FE392CFC88e62ff
eth,0xb9446c4ef5ebe66268da6700d26f96273de3d571,Curve Finance,Curve_V1_Stable_Math,0xb9446c4Ef5EBE66268dA6700D26f96273DE3d571
eth,0xc730ef0f4973da9cc0ab8ab291890d3e77f58f79,Uniswap,5050_Math,0xC730EF0f4973DA9cC0aB8Ab291890D3e77f58F79
eth,0xa6f548df93de924d73be7d25dc02554c6bd66db5,Balancer,unclassified,0xA6F548DF93de924d73be7D25dC02554c6bD66dB5
eth,0xa914a9b9e03b6af84f9c6bd2e0e8d27d405695db,SushiSwap,5050_Math,0xA914a9b9E03b6aF84F9c6bd2e0e8d27D405695Db
eth,0x498498fa386ef2860e7abf8c60254580c8c41ec5,Uniswap V3,UniswapV3_Math,0x498498fA386eF2860e7aBf8C60254580c8c41EC5
eth,0x57654ae132413e81459ad2ae70c2570a9b89fb53,ShibaSwap,5050_Math,0x57654aE132413E81459aD2AE70C2570A9B89fB53
eth,0x24ee2c6b9597f035088cda8575e9d5e15a84b9df,Uniswap V3,UniswapV3_Math,0x24EE2c6B9597F035088CDa8575E9D5e15a84B9DF
eth,0x4b62fa30fea125e43780dc425c2be5acb4ba743b,Uniswap V3,err_cannot_get_abi,0x4b62Fa30Fea125e43780DC425C2BE5acb4BA743b
eth,0xaba540185f4a0d76e6474fcfa66e827077af86e0,Uniswap,5050_Math,0xAba540185F4a0D76E6474fcFa66e827077aF86e0
eth,0xe9cf42bfcd65e342a96fc063304e22db33e236ac,SushiSwap,5050_Math,0xE9cF42BfcD65E342a96fC063304e22dB33e236AC
eth,0xf9440930043eb3997fc70e1339dbb11f341de7a8,Curve Finance,Curve_V1_Stable_Math,0xF9440930043eb3997fc70e1339dBb11F341de7A8
eth,0xf9440930043eb3997fc70e1339dbb11f341de7a8,Curve Finance,Curve_V1_Stable_Math,0xF9440930043eb3997fc70e1339dBb11F341de7A8
eth,0xf9440930043eb3997fc70e1339dbb11f341de7a8,Curve Finance,Curve_V1_Stable_Math,0xF9440930043eb3997fc70e1339dBb11F341de7A8
eth,0xd6f3768e62ef92a9798e5a8cedd2b78907cecef9,Uniswap,5050_Math,0xd6F3768E62Ef92a9798E5A8cEdD2b78907cEceF9
eth,0x0170915a0a6de6eb8dfc4e0f7415ad5a5a2be180,Uniswap V3,err_cannot_get_abi,0x0170915a0a6DE6EB8DFc4E0f7415aD5a5a2BE180
eth,0xb079d6be3faf5771e354586dbc47d0a3d37c34fb,Uniswap,5050_Math,0xb079D6bE3faf5771e354586DbC47d0a3D37C34fb
eth,0x2caccf71bdf8fff97c06a46eca29b611b1a74b5e,Uniswap,5050_Math,0x2CacCf71bDF8Fff97C06a46eCA29B611b1a74b5E
eth,0xf6badfb9b0ab2f8f3fd8225ef1ea12fa689ad1a7,ShibaSwap,5050_Math,0xf6bAdfb9b0ab2F8F3FD8225Ef1eA12fA689aD1a7
eth,0x497ce58f34605b9944e6b15ecafe6b001206fd25,Curve Finance,Curve_V1_Stable_Math,0x497CE58F34605B9944E6b15EcafE6b001206fd25
eth,0x2f0b1417aa42ebf0b4ca1154212847f6094d708d,Uniswap,5050_Math,0x2f0B1417aA42ebf0B4ca1154212847f6094D708D
eth,0x9663f2ca0454accad3e094448ea6f77443880454,Uniswap V3,UniswapV3_Math,0x9663f2CA0454acCad3e094448Ea6f77443880454
eth,0xfcd13ea0b906f2f87229650b8d93a51b2e839ebd,Uniswap,5050_Math,0xfCd13EA0B906f2f87229650b8D93A51B2e839EBD
eth,0xf6ed2390be39c783ae78893c91669eeb635d0429,Uniswap V3,UniswapV3_Math,0xf6ED2390be39C783AE78893c91669eeb635D0429
eth,0x1c98562a2fab5af19d8fb3291a36ac3c618835d9,Uniswap V3,err_cannot_get_abi,0x1c98562A2FaB5aF19D8Fb3291a36AC3C618835D9
eth,0x96646936b91d6b9d7d0c47c496afbf3d6ec7b6f8,Balancer,unclassified,0x96646936b91d6B9D7D0c47C496AfBF3D6ec7B6f8
eth,0x99132b53ab44694eeb372e87bced3929e4ab8456,Uniswap V3,err_cannot_get_abi,0x99132b53aB44694eeB372E87bceD3929e4ab8456
eth,0xffa98a091331df4600f87c9164cd27e8a5cd2405,Uniswap,5050_Math,0xFfA98A091331Df4600F87C9164cD27e8a5CD2405
eth,0x1570af3df649fc74872c5b8f280a162a3bdd4eb6,Curve Finance,Curve_V2_Crypo_Math,0x1570af3dF649Fc74872c5B8F280A162a3bdD4EB6
eth,0x44ee37ba8c98493f2590811c197ddd474c911d46,Uniswap,5050_Math,0x44EE37ba8c98493F2590811c197Ddd474C911D46
eth,0x44ee37ba8c98493f2590811c197ddd474c911d46,Uniswap,5050_Math,0x44EE37ba8c98493F2590811c197Ddd474C911D46
eth,0x82743c07bf3be4d55876f87bca6cce5f84429bd0,Uniswap V3,err_cannot_get_abi,0x82743c07BF3Be4d55876F87bca6cce5F84429bD0
eth,0x4c54ff7f1c424ff5487a32aad0b48b19cbaf087f,Uniswap V3,err_cannot_get_abi,0x4C54Ff7F1c424Ff5487A32aaD0b48B19cBAf087F
eth,0x58fcd403610e772d68726b55183eb958a7581731,Uniswap V3,UniswapV3_Math,0x58FCD403610e772d68726b55183Eb958A7581731
eth,0x035a397725d3c9fc5ddd3e56066b7b64c749014e,Uniswap,5050_Math,0x035a397725D3c9fc5Ddd3E56066B7b64C749014e
eth,0xbc32d18c5c1138094dabeb3b4d5b720db75c823c,Uniswap V3,err_cannot_get_abi,0xBc32D18C5C1138094Dabeb3B4d5b720db75C823C
eth,0xbc32d18c5c1138094dabeb3b4d5b720db75c823c,Uniswap V3,err_cannot_get_abi,0xBc32D18C5C1138094Dabeb3B4d5b720db75C823C
eth,0xdee44be1e2ac944beb45ec9f0c270164fabc12e2,Uniswap V3,UniswapV3_Math,0xDEE44Be1E2aC944bEB45eC9F0C270164fABc12E2
eth,0x29a8dc0e5cbf5a091383e4e0e17a21435923841c,Uniswap V3,UniswapV3_Math,0x29a8dc0e5cBF5A091383e4E0E17a21435923841c
eth,0xc96f20099d96b37d7ede66ff9e4de59b9b1065b1,SushiSwap,5050_Math,0xc96F20099d96b37D7Ede66fF9E4DE59b9B1065b1
eth,0xaf996125e98b5804c00ffdb4f7ff386307c99a00,Uniswap,5050_Math,0xaF996125e98b5804c00FFDB4f7fF386307c99A00
eth,0xc08ed9a9abeabcc53875787573dc32eee5e43513,SushiSwap,5050_Math,0xc08ED9a9ABEAbcC53875787573DC32Eee5E43513
eth,0xd8de6af55f618a7bc69835d55ddc6582220c36c0,Uniswap V3,err_cannot_get_abi,0xD8de6af55F618a7Bc69835D55DDC6582220c36c0
eth,0x06df3b2bbb68adc8b0e302443692037ed9f91b42,Balancer,Curve_V1_Stable_Math,0x06Df3b2bbB68adc8B0e302443692037ED9f91b42
eth,0x2de32a7c98c3ef6ec79e703500e8ca5b2ec819aa,Balancer,unclassified,0x2dE32a7c98C3ef6ec79e703500e8CA5b2eC819aa
eth,0xf4ad61db72f114be877e87d62dc5e7bd52df4d9b,Uniswap V3,UniswapV3_Math,0xf4aD61dB72f114Be877E87d62DC5e7bd52DF4d9B
eth,0x537a0a5654045c52ec45c4c86ed0c1ffe893809d,Uniswap V3,err_cannot_get_abi,0x537A0A5654045C52eC45c4c86ED0c1Ffe893809d
eth,0x129360c964e2e13910d603043f6287e5e9383374,Uniswap V3,err_cannot_get_abi,0x129360c964e2E13910d603043F6287E5e9383374
eth,0x129360c964e2e13910d603043f6287e5e9383374,Uniswap V3,err_cannot_get_abi,0x129360c964e2E13910d603043F6287E5e9383374
eth,0xc3d7aa944105d3fafe07fc1822102449c916a8d0,Uniswap,5050_Math,0xc3d7aA944105d3FaFE07fc1822102449C916a8d0
eth,0xc3d7aa944105d3fafe07fc1822102449c916a8d0,Uniswap,5050_Math,0xc3d7aA944105d3FaFE07fc1822102449C916a8d0
eth,0xc3d7aa944105d3fafe07fc1822102449c916a8d0,Uniswap,5050_Math,0xc3d7aA944105d3FaFE07fc1822102449C916a8d0
eth,0x67cea36eeb36ace126a3ca6e21405258130cf33c,Uniswap,5050_Math,0x67CeA36eEB36Ace126A3Ca6E21405258130CF33C
eth,0xa4338fdd37405e72985ea6dea8c328171b34c1d3,KyberSwap Elastic,unclassified,0xA4338fdd37405e72985ea6dEA8c328171B34C1D3
eth,0xa4338fdd37405e72985ea6dea8c328171b34c1d3,KyberSwap Elastic,unclassified,0xA4338fdd37405e72985ea6dEA8c328171B34C1D3
eth,0xa4338fdd37405e72985ea6dea8c328171b34c1d3,KyberSwap Elastic,unclassified,0xA4338fdd37405e72985ea6dEA8c328171B34C1D3
eth,0xc0067d751fb1172dbab1fa003efe214ee8f419b6,Uniswap,5050_Math,0xc0067d751FB1172DBAb1FA003eFe214EE8f419b6
eth,0xc40d16476380e4037e6b1a2594caf6a6cc8da967,SushiSwap,5050_Math,0xC40D16476380e4037e6b1A2594cAF6a6cc8Da967
eth,0x845c0179060362f071ff5c7f1d2703617a480f3e,Verse,5050_Math,0x845C0179060362f071FF5C7f1D2703617a480F3e
eth,0xd43b29aaf8ad938cff4f478a0756defffb329d07,Uniswap V3,err_cannot_get_abi,0xD43b29AaF8aD938CfF4F478A0756defFfb329D07
eth,0xe2680fd7cdbb04e9087a647ad4d023ef6c8fb4e2,Uniswap V3,err_cannot_get_abi,0xe2680fd7CdBb04E9087a647Ad4D023EF6C8fb4e2
eth,0x04929f9e31f18e0b37c54d0782fa4166c587c081,KyberSwap Elastic,unclassified,0x04929f9e31f18e0B37C54D0782FA4166c587C081
eth,0x04929f9e31f18e0b37c54d0782fa4166c587c081,KyberSwap Elastic,unclassified,0x04929f9e31f18e0B37C54D0782FA4166c587C081
eth,0x2dd35b4da6534230ff53048f7477f17f7f4e7a70,Uniswap V3,err_cannot_get_abi,0x2Dd35B4Da6534230Ff53048f7477f17F7f4E7a70
eth,0x9af0f334f9f451ce9e650278e56fec212f35cec1,Uniswap,5050_Math,0x9aF0F334f9F451ce9E650278E56FEc212f35Cec1
eth,0x0a55882f4e1117adc54afbbac4a39079ad52fb89,Uniswap V3,err_cannot_get_abi,0x0A55882F4E1117ADc54aFbbac4A39079AD52fB89
eth,0x04b727c7e246ca70d496ecf52e6b6280f3c8077d,Curve Finance,Curve_V1_Stable_Math,0x04b727C7e246CA70d496ecF52E6b6280f3c8077D
eth,0x642431623ae5d73c19fc931aaea0d4677303880c,Solidly,unclassified,0x642431623AE5d73C19fC931aAeA0d4677303880c
eth,0x02976320ef83e1413a9307b34c463a19ab484b5e,Uniswap V3,err_cannot_get_abi,0x02976320EF83e1413a9307B34C463A19Ab484B5E
eth,0x735a26a57a0a0069dfabd41595a970faf5e1ee8b,Uniswap V3,err_cannot_get_abi,0x735a26a57A0A0069dfABd41595A970faF5E1ee8b
eth,0xb3f49c0efbc22369206c886956a286942c7b4263,Uniswap V3,UniswapV3_Math,0xb3f49C0EFBc22369206c886956a286942C7b4263
eth,0x54578b6f942aeb23b67a8cef24220651306b8e26,Uniswap V3,UniswapV3_Math,0x54578B6F942aEB23b67A8ceF24220651306B8e26
eth,0xe471f93c2be15b64e9ec63bbf485446cb934e8c4,Uniswap,5050_Math,0xE471F93c2bE15B64e9Ec63BbF485446CB934E8C4
eth,0xcd6bcca48069f8588780dfa274960f15685aee0e,Uniswap,5050_Math,0xCD6bcca48069f8588780dFA274960F15685aEe0e
eth,0x13b876c26ad6d21cb87ae459eaf6d7a1b788a113,Curve Finance,Curve_V2_Crypo_Math,0x13B876C26Ad6d21cb87AE459EaF6d7A1b788A113
eth,0x9c84f58bb51fabd18698efe95f5bab4f33e96e8f,Uniswap,5050_Math,0x9c84f58BB51FabD18698efE95F5bAb4F33E96E8f
eth,0x9def9511fec79f83afcbffe4776b1d817dc775ae,Uniswap,5050_Math,0x9dEF9511fEc79f83AFCBFfe4776B1D817DC775aE
eth,0xcd423f3ab39a11ff1d9208b7d37df56e902c932b,Uniswap V3,UniswapV3_Math,0xCD423F3ab39a11ff1D9208B7D37dF56E902C932B
eth,0xb5f790a03b7559312d9e738df5056a4b4c8459f4,Uniswap,5050_Math,0xb5F790A03b7559312D9e738df5056A4b4c8459F4
eth,0xb5f790a03b7559312d9e738df5056a4b4c8459f4,Uniswap,5050_Math,0xb5F790A03b7559312D9e738df5056A4b4c8459F4
eth,0x0efb424c465dbd0a626359d63412838f727f2c25,Uniswap,5050_Math,0x0EFb424C465dBd0A626359D63412838f727f2c25
eth,0x4149d1038575ce235e03e03b39487a80fd709d31,Curve Finance,Curve_V2_Crypo_Math,0x4149d1038575CE235E03E03B39487a80FD709D31
eth,0xdf60e6416fcf8c955fddf01148753a911f7a5905,Uniswap,5050_Math,0xDF60E6416Fcf8C955FdDF01148753A911F7A5905
eth,0xb03f87e577c4fe4685cf2c88a8473414bb1d04f1,Uniswap V3,err_cannot_get_abi,0xB03F87E577c4fe4685cF2C88A8473414bb1d04f1
eth,0xb03f87e577c4fe4685cf2c88a8473414bb1d04f1,Uniswap V3,err_cannot_get_abi,0xB03F87E577c4fe4685cF2C88A8473414bb1d04f1
eth,0xf82d8ec196fb0d56c6b82a8b1870f09502a49f88,Uniswap,5050_Math,0xF82d8Ec196Fb0D56c6B82a8B1870F09502A49F88
eth,0x808db6e464279c6a77a1164e0b34d64bd6fb526e,Curve Finance,Curve_V2_Crypo_Math,0x808dB6E464279C6A77a1164E0b34d64Bd6fB526E
eth,0xbc5f4f9332d8415aaf31180ab4661c9141cc84e4,Balancer,unclassified,0xbc5F4f9332d8415AAf31180Ab4661c9141CC84E4
eth,0x3b685307c8611afb2a9e83ebc8743dc20480716e,Uniswap V3,err_cannot_get_abi,0x3B685307C8611AFb2A9E83EBc8743dc20480716E
eth,0x1533f61facb7cc3a632b12ea9f55d3fbb57309e0,Uniswap,5050_Math,0x1533F61FAcb7cc3A632B12ea9f55D3FBb57309E0
eth,0xeb16ae0052ed37f479f7fe63849198df1765a733,Curve Finance,Curve_V1_Stable_Math,0xEB16Ae0052ed37f479f7fe63849198Df1765a733
eth,0xeb16ae0052ed37f479f7fe63849198df1765a733,Curve Finance,Curve_V1_Stable_Math,0xEB16Ae0052ed37f479f7fe63849198Df1765a733
eth,0x20666fbb965dca58147a71ceaefed1858b52a374,Uniswap V3,UniswapV3_Math,0x20666fBB965DCa58147A71CeAEFED1858B52a374
eth,0x20666fbb965dca58147a71ceaefed1858b52a374,Uniswap V3,UniswapV3_Math,0x20666fBB965DCa58147A71CeAEFED1858B52a374
eth,0xe8cc7e765647625b95f59c15848379d10b9ab4af,Balancer,unclassified,0xe8cc7E765647625B95F59C15848379D10B9AB4af
eth,0xa2107fa5b38d9bbd2c461d6edf11b11a50f6b974,Uniswap,5050_Math,0xa2107FA5B38d9bbd2C461D6EDf11B11A50F6b974
eth,0x15d12305d0f57c99d947e66d4164094ffccf78fc,Uniswap V3,UniswapV3_Math,0x15D12305d0F57c99D947E66d4164094ffccF78fC
eth,0xcd83055557536eff25fd0eafbc56e74a1b4260b3,Uniswap V3,err_cannot_get_abi,0xcD83055557536EFf25FD0eAfbC56e74a1b4260B3
eth,0x4cd36d6f32586177e36179a810595a33163a20bf,Uniswap,5050_Math,0x4cd36d6F32586177e36179a810595a33163a20BF
eth,0x342d1c4aa76ea6f5e5871b7f11a019a0eb713a4f,Curve Finance,Curve_V2_Crypo_Math,0x342D1C4Aa76EA6F5E5871b7f11A019a0eB713A4f
eth,0x82c427adfdf2d245ec51d8046b41c4ee87f0d29c,Uniswap V3,err_cannot_get_abi,0x82c427AdFDf2d245Ec51D8046b41c4ee87F0d29C
eth,0x3fa5db0910afc2a1e6de45039ea217410fb8641d,Uniswap,5050_Math,0x3fA5db0910Afc2A1E6DE45039eA217410fB8641d
eth,0xb011e4eb4111ef00b620a5ed195836dcd69db1ff,Uniswap V3,err_cannot_get_abi,0xb011e4EB4111ef00b620A5ed195836dCd69dB1FF
eth,0x6ae0cdc5d2b89a8dcb99ad6b3435b3e7f7290077,Uniswap V3,err_cannot_get_abi,0x6aE0CDc5d2B89a8DCb99aD6b3435B3E7F7290077
eth,0xdf4f3749bb4e96bf91a67c7e873d9c04198d924a,Uniswap,5050_Math,0xdf4f3749bb4E96Bf91A67c7e873d9c04198d924A
eth,0x48da0965ab2d2cbf1c17c09cfb5cbe67ad5b1406,Uniswap V3,UniswapV3_Math,0x48DA0965ab2d2cbf1C17C09cFB5Cbe67Ad5B1406
eth,0x85787f754bbf19a837dae17e35a3c79c092a7382,Uniswap V3,UniswapV3_Math,0x85787F754bbf19a837Dae17E35a3c79C092A7382
eth,0x85787f754bbf19a837dae17e35a3c79c092a7382,Uniswap V3,UniswapV3_Math,0x85787F754bbf19a837Dae17E35a3c79C092A7382
eth,0xfca9090d2c91e11cc546b0d7e4918c79e0088194,Uniswap V3,err_cannot_get_abi,0xfcA9090D2C91e11cC546b0D7E4918c79e0088194
eth,0x3012e36cc30eb7ed916b8d4b82750b39551874dc,Uniswap V3,err_cannot_get_abi,0x3012E36CC30eB7ed916B8D4b82750B39551874dC
eth,0xcb386c406181f61839f5ee6943afc6894608337e,Uniswap V3,UniswapV3_Math,0xCB386c406181F61839f5ee6943AFC6894608337E
eth,0x2ca1d6950182d28434f89a719ed9e915b8c417b5,Uniswap V3,UniswapV3_Math,0x2CA1D6950182D28434f89A719ED9E915b8c417B5
eth,0x82dbc2673e9640343d263a3c55de49021ad39ae2,SushiSwap,5050_Math,0x82DBc2673e9640343D263a3c55DE49021AD39aE2
eth,0x3478b3ecc153ce61ea3c6788611fdbb374d4305d,Uniswap,5050_Math,0x3478B3ecC153CE61eA3c6788611FdBB374D4305d
eth,0x3478b3ecc153ce61ea3c6788611fdbb374d4305d,Uniswap,5050_Math,0x3478B3ecC153CE61eA3c6788611FdBB374D4305d
eth,0x27fd0857f0ef224097001e87e61026e39e1b04d1,Uniswap,5050_Math,0x27fD0857F0EF224097001E87e61026E39e1B04d1
eth,0xb0f4a77bde7fee134265307c5cc19abff0ba409b,Uniswap V3,err_cannot_get_abi,0xB0F4a77Bde7fEE134265307C5CC19abfF0ba409B
eth,0x8a127deb3417793a58ca9f615e389d5a688312a3,Uniswap V3,UniswapV3_Math,0x8a127Deb3417793A58Ca9f615E389d5A688312A3
