chain,addr,protocol_name
optimism,0x7ed087afab0b2653c8137744916ed1aba97e2fa2,Beethoven X
optimism,0x4ab66eed0b39f9d229a1281468a4482515db0709,Velodrome Finance
optimism,0xbf205335de602ac38244f112d712ab04cb59a498,Velodrome Finance
optimism,0x794299137282e5d3af56616624ab918d1b2becf3,Velodrome Finance
optimism,0xdee1856d7b75abf4c1bdf986da4e1c6c7864d640,Velodrome Finance
optimism,0x03af20bdaaffb4cc0a521796a223f7d85e2aac31,Uniswap V3
optimism,0xeb676ae691df237ac09a0f7410123a714d84afb3,Velodrome Finance
optimism,0xfc1f3296458f9b2a27a0b91dd7681c4020e09d05,Uniswap V3
optimism,0xda74db17023750d02b83be2559a4eaa013b65c54,KyberSwap Elastic
optimism,0x98d9ae198f2018503791d1caf23c6807c135bb6b,Uniswap V3
optimism,0x91e0fc1e4d32cc62c4f9bc11aca5f3a159483d31,Velodrome Finance
optimism,0xadf902b11e4ad36b227b84d856b229258b0b0465,Velodrome Finance
optimism,0x6fe429de4284b7625cac1fcaacfa1d705ac9ec28,Velodrome Finance
optimism,0x6432037739ccd0201987472604826097b55813e9,Uniswap V3
